Date,Horizon,SPY,QQQ,IWM,TLT,IEF,GLD,DBC,UUP,__CASH__
2023-10-30,h1,3.3833746834707924e-07,0.015664697806206773,9.808956882674493e-08,0.0,5.5931498962882605e-05,0.0006448799993262965,1.5629021980021446e-05,0.00012981827719715815,0.9834886069692897
2023-10-30,h2,0.00021216337431604647,0.014660806987128457,0.00033538354188024843,0.0,0.00024318370793963143,0.0009093460695214359,9.857898902506876e-05,0.00040969958652267274,0.9831308377436664
2023-11-28,h1,0.0006280588743785247,0.014745031357019524,0.0004060460087581367,0.00034048229692763745,0.0,0.0023019439152287056,0.0005350071945074477,0.0,0.98104343035318
2023-11-28,h2,0.0,0.01656017489395571,0.0,0.0,0.0,0.0005194866983646892,0.0,0.0,0.9829203384076796
2023-12-27,h1,0.0,0.026492552159271154,0.0,0.0,0.002635813245614356,0.001947075446363722,0.001603848525433807,9.976282543290108e-05,0.967220947797884
2023-12-27,h2,0.0,0.04308325870716818,0.0003004481701871428,0.001508981488274378,4.4591221720183604e-07,5.988219393879366e-07,3.033653337827976e-07,0.007723921891824677,0.9473820416430553
2024-01-26,h1,0.0001717761480016565,0.020005041917824165,0.0004215234241668176,0.000312440968442626,0.00046285715839827437,0.000463708543632621,0.0008521895100229211,0.010184722782216757,0.9671257395472942
2024-01-26,h2,0.0050384898984609135,0.005834694077203031,0.00277936613403892,0.002719895795968597,0.0016059532570049983,0.0010292769499299927,0.0013727144163000072,0.01159530714542248,0.968024302325671
2024-02-26,h1,0.0006735632773764579,0.01522375101612257,0.0027199442980095786,0.0005553636717757213,0.0010206496258374186,0.005149891477519125,0.0008488583690555376,0.028796666943364337,0.9450113113209393
2024-02-26,h2,5.491803722921874e-07,0.06624072393565818,0.0,5.542872404150275e-06,0.0,1.0569119519458769e-06,0.0,0.028508446529124123,0.9052436805704893
2024-03-25,h1,0.0007356818266561492,0.015296558517106328,0.0027460233451415284,0.0005075157942528314,0.0009832039389511837,0.005166204328097154,0.0008337289273170368,0.028784913939795733,0.944946169382682
2024-03-25,h2,0.0007611209378122669,0.015325208920553356,0.0027574012098976956,0.00048536779439854554,0.0009652911765805338,0.005173085310868951,0.0008257735919733758,0.028778529531896083,0.9449282215260192
2024-04-23,h1,0.0007117164679941964,0.01483752314944876,0.002625102097915125,1.1676888045016176e-05,0.0002989604106423715,0.008324435913547142,0.0006380930798108425,0.029170156962866078,0.9433823350297305
2024-04-23,h2,0.0009067401477800207,0.014734287443814892,0.0023547330733574845,1.2317697656789767e-05,0.00030079704434509693,0.008300279263092012,0.0006458057031927718,0.029005871061012843,0.9437391685657481
2024-05-21,h1,0.0007410875138811933,0.01488410528669458,0.0026428665163203695,0.0,0.00025281115173325316,0.008388431722732986,0.0006424172338283668,0.02913941909492911,0.9433088614798801
2024-05-21,h2,0.0007529937793930546,0.014902904509020327,0.0026495389859770083,0.0,0.00023032950764749878,0.008413362390991422,0.0006426697625644777,0.0291231853230532,0.943285015741353
2024-06-20,h1,0.0007857847664464488,0.014999251696030102,0.002613265189610106,0.0,0.0002337273259595566,0.008385775039766475,0.0006179114554786232,0.02912229050863073,0.943241994018078
2024-06-20,h2,0.0008061700330860988,0.015038033709482895,0.0025993311265044144,0.0,0.00022466253571009674,0.008384666244949884,0.0006068538765783253,0.029114684160455966,0.9432255983132323
2024-07-19,h1,0.0008107570229725693,0.015020698393227193,0.002671321013590693,0.0,0.000218242942313722,0.008426443283339531,0.0005666144774858927,0.029100432988444773,0.9431854898786256
2024-07-19,h2,0.0008212199812200503,0.01502963892828098,0.0026949863503995075,0.0,0.0002097104530256065,0.008443848188971707,0.0005429679443640888,0.029089102860778353,0.9431685252929597
2024-08-16,h1,0.0008419508630423445,0.015053710879794962,0.002682087832226634,2.0854305250494292e-05,0.00022156191049530703,0.008462785503278858,0.0005110670576338305,0.02907080203166717,0.9431351796166104
2024-08-16,h2,0.0008557140255808592,0.015067909806463959,0.0026856529310494643,2.961838210262917e-05,0.00022223733034794688,0.008478425201155503,0.0004853164932250848,0.029055619577445912,0.9431195062526286
2024-09-16,h1,0.0,0.05625047468284778,0.0005093925976968634,0.0,0.020170093213731883,0.0,0.0,0.030562760056276585,0.8925072794494469
2024-09-16,h2,0.001729535680804621,0.06919236846689748,0.002689387686496825,0.0,0.02397544909951759,0.01662473035314512,0.0,0.057024943554439884,0.8287635851586985
2024-10-14,h1,0.0,0.06167847149804659,0.0009843453465162011,0.0,0.021703314556269983,0.0,8.151068460583491e-05,0.02778570627832783,0.8877666516362336
2024-10-14,h2,1.980222019412387e-06,0.06128853190409658,0.003688154028751728,4.420639901432401e-05,0.02224481266147165,3.9884641542846867e-07,0.0004120544927272849,0.024883032515926228,0.8874368289295773
2024-11-11,h1,0.0,0.13688531471633636,0.0001318987866749061,0.0,0.0,1.0775033613643776e-06,0.0,0.01998111388859734,0.84300059510503
2024-11-11,h2,0.0009211839891893734,0.1689278043782864,4.3572671512192e-05,0.0,0.00028542587976993595,0.0001340771877764501,1.5931162270708447e-07,0.020019927550493494,0.8096678490313495
2024-12-10,h1,0.0,0.1792647043339592,0.0,1.4354060510568581e-05,0.013426658479978147,2.1108162580381573e-05,0.0,0.024147005472614842,0.7831261694903568
2024-12-10,h2,0.0014587860417705713,0.1857107686072528,0.03796033329015546,0.00014319536955928466,0.0064443795042251695,0.00035193040518923305,0.00024354239879373094,0.015489314463445675,0.7521977499196081
2025-01-10,h1,7.65208673462336e-06,0.17927742148242887,0.0,0.0,0.01338909529605697,4.7878785397401884e-05,4.107740259350409e-06,0.024177730601559942,0.7830961140075628
2025-01-10,h2,9.732586714252678e-06,0.1792815953724712,0.0,0.0,0.01337073316108952,5.880616332675979e-05,4.478394571908293e-06,0.024190410705246176,0.7830842436165801
2025-02-10,h1,9.25216134425659e-06,0.1792756063980021,0.0,0.0,0.013361585322282795,0.00013874801759061154,9.410676849382893e-07,0.02417132462095619,0.7830425424121391
2025-02-10,h2,9.412488906725348e-06,0.1792738493121744,0.0,0.0,0.013348072123903895,0.00017238498761644247,0.0,0.02416801114203466,0.7830282699453639
2025-03-11,h1,0.0,0.1791371616573715,0.0,2.491309908705447e-05,0.013389895631980658,0.00023254313674664484,3.489519042473631e-06,0.024161833388329886,0.7830501635674418
2025-03-11,h2,0.0,0.17909236044242277,0.0,3.509975944130946e-05,0.013401436561147525,0.00026564851818034553,3.28508534571849e-06,0.02415587648254073,0.7830462931509217
2025-04-08,h1,3.796952169673458e-05,0.16496402963670312,4.1794836129418733e-05,5.58281944022e-05,0.02319001496492279,0.013891421695721802,4.4625596852725745e-05,0.02158062478568515,0.776193690767886
2025-04-08,h2,0.0,0.20694323051659702,0.0,0.0007971200995529312,0.0033610832603632444,0.020124324767722884,0.0,0.002123794703993747,0.7666504466517702
2025-05-07,h1,3.137666994905429e-06,0.16491564099915532,0.0,5.063311694291246e-06,0.02314815110311254,0.014418377830417654,0.0,0.021427894881712508,0.7760817342069128
2025-05-07,h2,0.0,0.16490096482034955,0.0,0.0,0.023136747621105458,0.014483159719628727,0.0,0.021393295870463618,0.7760858319684527
2025-06-05,h1,1.9791842098734745e-05,0.16495116395560055,0.0,0.0,0.0231298072823903,0.014513388050931586,0.0,0.021363288263942005,0.7760225606050368
2025-06-05,h2,2.5930497574851615e-05,0.16496595689199783,0.0,0.0,0.023119943253592203,0.01454734854014512,0.0,0.021335598541285226,0.7760052222754048
2025-07-07,h1,3.098312728123218e-07,0.1607875466963824,8.093496584140649e-08,1.92083961415575e-05,0.04023342767280763,0.021967807765184227,2.9489124075554916e-05,0.03850645439887988,0.7384556751802901
2025-07-07,h2,0.008604096307817834,0.19715269551076794,0.0,3.148695735742101e-05,0.035210820837202984,0.039363525622773274,5.312981853677522e-06,0.033691539357644795,0.685940522424582
2025-08-04,h1,1.2986286158033784e-05,0.16080148349037118,0.0,1.777907855778191e-05,0.04023587985883242,0.022006515093480318,1.626715630524378e-05,0.038489360369686504,0.7384197286666085
2025-08-04,h2,1.8318013181752544e-05,0.1608067223893075,0.0,1.6705105148836734e-05,0.04023592398154629,0.02202314234781906,9.494652266199858e-06,0.03848063812876307,0.7384090553819673
2025-09-02,h1,2.918973014115555e-05,0.16080730512858948,4.103100110324492e-05,0.0,0.04022515052971831,0.022057526497172485,5.36129146705319e-06,0.03846057749912407,0.7383738583226842
2025-09-02,h2,3.5059081432349624e-05,0.1608078154412052,5.7612555553711456e-05,0.0,0.04021833563209439,0.02207826191286543,0.0,0.038445583056677085,0.7383573323201719
2025-09-30,h1,4.4661656528918034e-05,0.17345143723768028,0.0025490754202869823,0.0,0.0558730600135639,0.02627819112056696,0.0001776346889638488,0.05555710789692828,0.6860688319654809
2025-09-30,h2,0.0024172595758240366,0.18318891620174063,0.002996384767154398,0.001116620785752975,0.044975761225011214,0.034118353756672215,0.00033065534992821624,0.0447050333686197,0.6861510149692966
2025-10-28,h1,0.0,0.17575217312087166,0.0016370566642393079,0.00030958664060641865,0.0558370957409069,0.034277552512619734,3.308568454222709e-05,0.05533098907764352,0.6768224605585702
2025-10-28,h2,0.00019720867868609318,0.20202953123791997,0.014519638304002781,0.0003801780858992015,0.04865733651704221,0.026789349970239355,0.00014830148907892443,0.04817951101918427,0.6590989446979472
2025-11-25,h1,0.0,0.17573603399060975,0.0016118529348878253,0.00029670580482662817,0.05582921470683382,0.03442340133903796,1.208086454275602e-05,0.055317974691733725,0.6767727356675275
2025-11-25,h2,0.0,0.17572917131810234,0.001601547111550054,0.00029153388297813973,0.055827662613565615,0.034468143218615965,3.5259234617392284e-06,0.055312584626916954,0.6767658313048092
2025-12-24,h1,0.0,0.18066914384532212,0.0,0.0,0.051242175237710325,0.03362479550591255,0.0017543911734827127,0.05446350206410253,0.6782459921734698
2025-12-24,h2,0.0,0.17633282858879373,0.004408113546857035,0.00023850085245379158,0.054705881383300195,0.058344410860916206,0.0002557618769890256,0.05619186153366419,0.6495226413570259
