Date,Horizon,SPY,QQQ,IWM,TLT,IEF,GLD,DBC,UUP,__CASH__
2024-06-20,h1,0.05216407752854206,0.22161925840732538,0.058741208270474556,0.002693903515110415,0.023272908736542832,0.02710801670169959,0.026134394223773675,0.09904970229446004,0.48921653032207146
2024-06-20,h2,0.053867947669185255,0.23332754396650277,0.08326606860242189,0.00022038891929303486,0.02662748647913761,0.030384717006062826,0.000554085508101586,0.07386761505654703,0.49788414679274795
2024-07-19,h1,0.05426829057822567,0.027247517540272204,0.03292375791234778,0.06291919394356281,0.2025108198172084,0.04711967821513257,0.05185342937292412,0.25,0.2711573126203264
2024-07-19,h2,0.05426829057822567,0.027247517540272204,0.03292375791234778,0.06291919394356281,0.2025108198172084,0.04711967821513257,0.05185342937292412,0.25,0.2711573126203264
2024-08-16,h1,0.06498782261649347,0.03328613102514821,0.04310837452177697,0.034285119537064784,0.15779157584851888,0.058371738879458485,0.06470280463710115,0.25,0.2934664329344381
2024-08-16,h2,0.06498782261649347,0.03328613102514821,0.04310837452177697,0.034285119537064784,0.15779157584851888,0.058371738879458485,0.06470280463710115,0.25,0.2934664329344381
2024-09-16,h1,0.059817573420323546,0.13917815675471853,0.047469306665846374,0.03835143735620007,0.10094102242605027,0.10593845305136086,5.859538745271382e-05,0.1477055368005955,0.3605399181374521
2024-09-16,h2,0.0738094652802493,0.13308287120366386,0.059795346860296104,0.03873235487313361,0.10039936211084004,0.10860395303295266,9.777149875225277e-07,0.13412185304840285,0.3514538158754741
2024-10-14,h1,0.0633216357388677,0.1740195752341126,0.03457517115360074,0.02269824940633502,0.08687216112018505,0.10425903192015529,0.009042302721096076,0.14332809675780125,0.3618837759478464
2024-10-14,h2,0.054062758559321335,0.1410618549285591,0.03889137163651021,0.013088811812873483,0.10168797688090889,0.14875036845081982,0.025325999113554293,0.1571291989201919,0.320001659697261
2024-11-11,h1,0.06916944019604042,0.17460479700465908,0.051318561056300546,0.012968995490092273,0.09622450175857952,0.11022840496090124,0.004530895936527271,0.15090241415614572,0.330051989440754
2024-11-11,h2,0.06768031694944669,0.1580715074287128,0.054526020859217934,0.0,0.10798670348100334,0.1307769627030491,0.0008395322049342544,0.151862705040072,0.32825625133356384
2024-12-10,h1,0.06742117723309973,0.1572318743667336,0.0721258346892711,9.834304443192529e-05,0.11237646808141706,0.11080923014351361,0.0,0.13681107427659725,0.3431259981649357
2024-12-10,h2,0.06849124478085251,0.15934676533067324,0.0494400676014914,2.8594175210294262e-05,0.1136726034291434,0.1261901499015229,0.0003793781129182789,0.13480008957710596,0.34765110709108205
2025-01-10,h1,0.0606228951301114,0.029687563820826827,0.038932811389206505,0.05289051226304785,0.23547876221677688,0.05319522051371582,0.06338162100837087,0.25,0.21581061365794385
2025-01-10,h2,0.0606228951301114,0.029687563820826827,0.038932811389206505,0.05289051226304785,0.23547876221677688,0.05319522051371582,0.06338162100837087,0.25,0.21581061365794385
2025-02-10,h1,0.0758148875637383,0.12182913066842455,0.04863268425903799,0.0038573633826742217,0.1250091857792265,0.15664613814950615,0.016805608420906233,0.15926683022254878,0.2921381715539373
2025-02-10,h2,0.06704843326136088,0.1266887536022624,0.052654961582784834,0.0,0.12459399090850937,0.16060175714964844,0.017387117311366215,0.15915983729273273,0.2918651488913351
2025-03-11,h1,0.07467537091734275,0.06715667314709857,0.004855908161880072,0.004044551824639271,0.13108085562838317,0.24900460170509478,0.016318318801745082,0.16022189749730034,0.2926418223165159
2025-03-11,h2,0.03936995230606336,0.019587324343798042,4.369485203821547e-05,0.03885058451542602,0.16773141018801496,0.24999950453161263,0.022876600410826994,0.1617083733943885,0.2998325554578313
