Date,Horizon,SPY,QQQ,IWM,TLT,IEF,GLD,DBC,UUP,__CASH__
2025-11-25,h2,0.01781978095427964,0.012088546860585275,0.017628503303913245,0.1134314568193455,0.25,0.04027211854735984,0.04142433909398513,0.25,0.2573352544205313
2025-12-24,h1,0.017767521205543816,0.012047251567651705,0.01733941040519179,0.07675542263788936,0.24958183977343046,0.1404681923194184,0.04098787442467305,0.2012556655616462,0.24379682210455533
2025-12-24,h2,0.017703318355491666,0.01216515537288849,0.016886050654184786,0.07648233600584876,0.24958970612216433,0.141254915892383,0.04098085141937207,0.20107193210437518,0.2438657340732917
2026-01-26,h1,0.017643713834135544,0.01238585808552734,0.017824366526566698,0.04926552855571588,0.24929377462933744,0.23925341398049008,0.04115881315742543,0.13476453723805681,0.23840999399274487
2026-01-26,h2,0.01792345084357833,0.012785153838975022,0.01806152884492347,0.047272261612771475,0.24577501081607356,0.25,0.04116816254893163,0.13426199575066952,0.232752435744077
2026-02-24,h1,0.0019344083668730147,0.0005580716498515975,0.0,0.036465423001323924,0.2499428901462283,0.2389306312334959,0.03725932057032309,0.14876785413442953,0.28614140089747464
2026-02-24,h2,0.0021295399449999283,0.0006110508385109041,0.007292822025288742,0.05497906764044785,0.24989944461086794,0.16451767812995252,0.012380433236578964,0.17051654368918925,0.3376734198841639
2026-03-24,h1,0.0011356823858331908,0.0002392070076495626,2.1170328655289557e-07,0.032597360269906644,0.25,0.14372794168640066,0.13642757312311876,0.14948532306576875,0.28638670075803585
2026-03-24,h2,0.0007044552816867925,0.0009939201939624216,4.680587558527649e-05,0.030340717436806594,0.24817557220163547,0.13838160750358167,0.14981616105118825,0.15050595113901047,0.281034809316543
2026-04-22,h1,0.0016435442722910584,0.05675095562934457,0.031026480208097562,0.023979773437929026,0.2103776317105383,0.1193397255980939,0.14739621681408765,0.14202388063795282,0.26746179169166506
2026-04-22,h2,0.0015674212472490219,0.06285179574352386,0.03326490407094101,0.02156796250819603,0.2099244055419321,0.11657477171274791,0.1481339147592623,0.136943972493927,0.2691708519222208
2026-05-20,h1,0.0451498996692388,0.066720006757696,0.023077703767667056,0.0,0.17314612099869045,0.11507864415692474,0.16885049497696583,0.12160428661932357,0.28637284305349353
2026-05-20,h2,0.045440473706495565,0.07530321605107444,0.023536915939880287,0.007054417074212412,0.18167811488276445,0.09298019004040645,0.16372081636319008,0.11869118637608743,0.29159466956588886
