Date,gross_return
2024-10-28,0.0015615391398422374
2024-10-29,0.0021028371901655536
2024-10-30,-0.0010601539561681036
2024-10-31,-0.007194468289508512
2024-11-01,0.0013069589792960908
2024-11-04,0.00019385413122149968
2024-11-05,0.003728664868055641
2024-11-06,0.008461840840375883
2024-11-07,0.00311853116789143
2024-11-08,0.0013382383405556159
2024-11-11,0.0002732579895886487
2024-11-12,-0.003523381118427712
2024-11-13,-0.001869060208819522
2024-11-14,-0.0028801192958200655
2024-11-15,-0.006298553066458983
2024-11-18,0.002827278010511507
2024-11-19,0.00314020805501862
2024-11-20,0.0011559887616533675
2024-11-21,0.003987341220258012
2024-11-22,0.004825848114261186
2024-11-25,-0.000505236802198029
2024-11-26,0.0001558805289262281
2024-11-27,-0.0016497059573427515
2024-11-29,0.0029510796177725086
2024-12-02,0.0014990164567499757
2024-12-03,-0.0005461833776231512
2024-12-04,0.003047098972991215
2024-12-05,-0.003450670140470794
2024-12-06,0.0024639774798144295
2024-12-09,-0.0010943690880395622
2024-12-10,0.00010554277473255884
2024-12-11,0.004553988501877538
2024-12-12,-0.004017000524502908
2024-12-13,-0.0011699751532789726
2024-12-16,0.003140055409298331
2024-12-17,-0.0023989690755474237
2024-12-18,-0.012964505308748134
2024-12-19,-0.001375811076605317
2024-12-20,0.003568359597825032
2024-12-23,0.0010231400803618256
2024-12-24,0.004165161115529085
2024-12-26,0.0015263406073424937
2024-12-27,-0.005304219048897385
2024-12-30,-0.0028549455919686197
2024-12-31,-0.000378156144891996
2025-01-02,0.002095028117114716
2025-01-03,0.0034811972336251484
2025-01-06,0.0009714381784268699
2025-01-07,-0.0036651775352609275
2025-01-08,0.0006952438338364976
2025-01-10,-0.004908980407826169
2025-01-13,-0.0008971940015045485
2025-01-14,0.0009003972900695444
2025-01-15,0.008198206208342239
2025-01-16,-4.816841113155861e-05
2025-01-17,0.0036178220635147895
2025-01-21,0.0035489811209791803
2025-01-22,0.0018020947055751922
2025-01-23,0.0005878288160744631
2025-01-24,-0.0013538013386171356
2025-01-27,-0.006317779656285939
2025-01-28,0.0040605165092321635
2025-01-29,-0.0009135713434585307
2025-01-30,0.0036337361950931966
2025-01-31,-0.0009366462607488001
2025-02-03,-0.0017374814101407297
2025-02-04,0.003738844552815986
2025-02-05,0.0031270648363474103
2025-02-06,8.737737935023349e-05
2025-02-07,-0.0032985976433975942
2025-02-10,0.004686778926378061
2025-02-11,-0.0021364149006057043
2025-02-12,-0.0016978314008534094
2025-02-13,0.004588805218163421
2025-02-14,-0.0009765123859739528
2025-02-18,0.0025200627834407793
2025-02-19,8.229358249444931e-05
2025-02-20,-0.002615741684473462
2025-02-21,-0.005922369236262512
2025-02-24,-0.0017728528593110309
2025-02-25,-0.003432389998239198
2025-02-26,0.0012558894234434145
2025-02-27,-0.007130869481805666
2025-02-28,0.004541202230991382
2025-03-03,-0.0063438362179752935
2025-03-04,-0.002729963445187616
2025-03-05,0.0014016122287313863
2025-03-06,-0.007017775373331916
2025-03-07,0.0011193505552569685
2025-03-10,-0.00944032794243176
2025-03-11,-0.00032089403816666336
2025-03-12,0.002085335898095059
2025-03-13,-0.0006576080768550532
2025-03-14,0.00538625895397832
2025-03-17,0.002720353688849098
2025-03-18,-0.0016704550355493093
2025-03-19,0.0048871966502855475
2025-03-20,-0.0007451824743695196
2025-03-21,-0.0010974908778334767
2025-03-24,0.004459409226404731
2025-03-25,0.0008284733181961317
2025-03-26,-0.003541342453340098
2025-03-27,-8.038406952748964e-05
2025-03-28,-0.0038340183041067465
2025-03-31,0.0022668372142204086
2025-04-01,0.0015473452163131999
2025-04-02,0.002297491092604451
2025-04-03,-0.01623420322994337
2025-04-04,-0.01486144616005431
2025-04-07,-0.005041659118652043
2025-04-08,-0.005803590139080129
2025-04-09,0.027042785686334742
2025-04-10,-0.010498741968018721
2025-04-11,0.0042110294540096665
2025-04-14,0.002086989388729531
2025-04-15,0.0022639623116078663
2025-04-16,-0.0003304404355482862
2025-04-17,-0.0005191342407485596
2025-04-21,-0.0033271301789280132
2025-04-22,0.004651737268398354
2025-04-23,0.0025101971943941965
2025-04-24,0.007649571050734729
2025-04-25,0.001045000017039097
2025-04-28,0.002211967619513171
2025-04-29,0.0012710792993048472
2025-04-30,-0.0011015689362704885
2025-05-01,-0.000779169169713944
2025-05-02,0.0024431035084280755
2025-05-05,0.0019907315392500304
2025-05-06,0.001372472889022613
2025-05-07,-0.0016378903531908834
2025-05-08,-0.002998327591997508
2025-05-09,0.0013572434623343216
2025-05-12,3.959912328195189e-05
2025-05-13,0.0016120367645019674
2025-05-14,-0.005360242177431949
2025-05-15,0.005219433365284134
2025-05-16,-0.0014554194722684445
2025-05-19,0.0020299167763826232
2025-05-20,0.003397175720634932
2025-05-21,-0.00330242994086707
2025-05-22,-0.0009224103917337232
2025-05-23,0.003702561699262339
2025-05-27,0.0014882448643859687
2025-05-28,-0.0017964486319041225
2025-05-29,0.0020525437030065267
2025-05-30,-0.0015662865617403312
2025-06-02,0.005814958056875687
2025-06-03,0.00017721485873873266
2025-06-04,0.0025952000588861305
2025-06-05,-0.0021073339402647856
2025-06-06,-0.000877609151367389
2025-06-09,0.001383741788658226
2025-06-10,0.0016049075215647645
2025-06-11,0.0004855443742364609
2025-06-12,0.0020675852027208534
2025-06-13,-0.0007393263451784186
2025-06-16,-0.0006506047827480941
2025-06-17,0.00011379354927763818
2025-06-18,-0.00022313399697540813
2025-06-20,-0.0007220920741788995
2025-06-23,0.0024984814406369803
2025-06-24,-0.00020874225059763513
2025-06-25,-0.0002508521989509623
2025-06-26,0.0020087928978179694
2025-06-27,-0.002953997252329289
2025-06-30,0.002945077765651345
2025-07-01,0.0011307204247011456
2025-07-02,0.0020914732822285985
2025-07-03,0.00047631328545417323
2025-07-07,-0.001857678710783829
2025-07-08,-0.0011284450730249759
2025-07-09,0.003149245185132905
2025-07-10,0.0007168184290185808
2025-07-11,-0.000467090015184137
2025-07-14,0.00033680464564942136
2025-07-15,-0.0017859848687100713
2025-07-16,0.0013402038922237618
2025-07-17,0.0018812091190637341
2025-07-18,0.00018668354644874816
2025-07-21,0.00216907935635907
2025-07-22,0.00127144524129878
2025-07-23,-0.0014508377547577625
2025-07-24,-0.0013557413986736045
2025-07-25,9.432648986228164e-05
2025-07-28,0.0005709028618356104
2025-07-29,0.0022476466961880584
2025-07-30,-0.001820614948831122
2025-07-31,0.000291926244602639
2025-08-01,0.0003578165568755031
2025-08-04,0.0039158591837699435
2025-08-05,-0.00027944269102283994
2025-08-06,-0.0006211157365517302
2025-08-07,0.000924735268798537
2025-08-08,0.0006194202148084417
2025-08-11,-0.001451154477590679
2025-08-12,0.001566224526153831
2025-08-13,0.0021449485025180877
2025-08-14,-0.001888833114755221
2025-08-15,-0.001764756211043183
2025-08-18,9.70558801949314e-05
2025-08-19,-0.0012937185977983368
2025-08-20,0.00103859767147492
2025-08-21,-0.0005627091011915986
2025-08-22,0.004824895766676177
2025-08-25,-0.0003305081512849472
2025-08-26,0.0017392265865679019
2025-08-27,0.0011629057697259849
2025-08-28,0.0017628082587289743
2025-08-29,-0.0004545373289301408
2025-09-02,0.002134094387206245
2025-09-03,0.0021130611545989806
2025-09-04,0.002278045745467976
2025-09-05,0.0024157034990409387
2025-09-08,0.0025852166962646375
2025-09-09,-0.00031946119951362177
2025-09-10,0.0015564952461550772
2025-09-11,0.001124055705195222
2025-09-12,-0.00047932515834725237
2025-09-15,0.001893830651134441
2025-09-16,-0.0006261311656037841
2025-09-17,-0.0010115615845604623
2025-09-18,0.0008369325216802508
2025-09-19,0.0013331683521718314
2025-09-22,0.001188239747283439
2025-09-23,0.0009695134022438904
2025-09-24,-0.0008288536474642869
2025-09-25,0.000709374367831915
2025-09-26,0.00048184543778616296
2025-09-29,0.0025307877320744744
2025-09-30,8.86261992220387e-05
2025-10-01,0.0012750168051166807
2025-10-02,0.0007260691602085632
2025-10-03,-0.00019522402585499897
2025-10-06,0.0019113102076769094
2025-10-07,0.002183987924314171
2025-10-08,0.0027352395900014127
2025-10-09,-0.0007074549300640166
2025-10-10,-0.00138750994216379
2025-10-13,0.005206950346957774
2025-10-14,0.0005846514706596133
2025-10-15,0.0009860771906312965
2025-10-16,0.001285070655284559
2025-10-17,-0.0015135121319226745
2025-10-20,0.005540936696363166
2025-10-21,-0.003341610070881648
2025-10-22,-0.0005465573013204705
2025-10-23,0.0005882803327807032
2025-10-24,0.001057297036945287
2025-10-27,-0.0009498072961606802
2025-10-28,-0.0003269519481136223
2025-10-29,-0.0012738459575388596
2025-10-30,-0.00011565592452073589
2025-10-31,0.0010057348674269175
2025-11-03,0.0002559635658948433
2025-11-04,-0.000704276168351734
2025-11-05,-0.0014332628796146257
2025-11-06,-0.00015699379478819003
2025-11-07,0.00013116229851720666
2025-11-10,0.0022918244953736913
2025-11-11,0.001401392743983041
2025-11-12,0.00020863152945609204
2025-11-13,-0.004409214716027681
2025-11-14,-0.001039228981956348
2025-11-17,-0.0002164253541712654
2025-11-18,0.0009746912773855461
2025-11-19,0.0009371796537485033
2025-11-20,-0.000619205953191436
2025-11-21,0.0017930041465993361
2025-11-24,0.003075341621731045
2025-11-25,0.0006216045257041831
2025-11-26,0.0011507428763134243
2025-11-28,0.0001946263358892094
2025-12-01,-0.0028849617172954025
2025-12-02,-0.00017391296829161605
2025-12-03,0.00016687652904516753
2025-12-04,-0.0005601594380161409
2025-12-05,-0.0011210626434376954
2025-12-08,-0.001226172795948302
2025-12-09,0.0002612814680162
2025-12-10,0.000744201008447907
2025-12-11,-0.00041361960328604064
2025-12-12,-0.0022169757735382226
2025-12-15,-0.00027610888199634955
2025-12-16,0.0005388897217944929
2025-12-17,0.0006159352124751178
2025-12-18,0.0014208707916484142
2025-12-19,0.0006224428144053815
2025-12-22,0.0002800798860420397
2025-12-23,0.00027537294027676933
2025-12-24,0.0007324559198680543
2025-12-26,0.0018030724825705397
2025-12-29,-0.005986906339002562
2025-12-30,0.00027821464280782166
2025-12-31,-0.003364897382435615
2026-01-02,0.001219732532292136
2026-01-05,0.005785067075447886
2026-01-06,0.002270203938503463
2026-01-07,-0.0005928582348624466
2026-01-08,0.0008028089877916949
2026-01-09,0.0026593283223965885
2026-01-12,0.0023613194129668775
2026-01-13,0.001015001907411982
2026-01-14,0.0021922619028851616
2026-01-15,-0.0007458071952348238
2026-01-16,-0.0021578681745881637
2026-01-20,0.0014386846233269551
2026-01-21,0.004909117848462799
2026-01-22,0.0023047053599924063
2026-01-23,0.0012594227181483787
2026-01-26,0.003723511240077231
2026-01-27,0.004509686806292527
2026-01-28,0.01024915332036485
2026-01-29,0.0012066970618806966
2026-01-30,-0.025563517807309873
2026-02-02,-0.01066314400591952
2026-02-03,0.015986410618544007
2026-02-04,-0.00028203768359423104
2026-02-05,-0.005426964409518588
2026-02-06,0.008662284255055885
2026-02-09,0.005737146789970766
2026-02-10,-0.0010021985938896572
2026-02-11,0.0022382500635783433
2026-02-12,-0.008027355689589477
2026-02-13,0.007613204192527051
2026-02-17,-0.007427337054352637
2026-02-18,0.006860315335684803
2026-02-19,0.0014693825039501416
2026-02-20,0.004976525377176519
2026-02-23,0.007186759182751658
2026-02-24,-0.0032128629374507723
2026-02-25,-0.0008952635813175539
2026-02-26,0.0029701256668409858
2026-02-27,0.004749188186361825
2026-03-02,0.0036483819948412723
2026-03-03,-0.01018659289760902
2026-03-04,0.001320536068738717
2026-03-05,-0.0028841146974766907
2026-03-06,0.004794956163523678
2026-03-09,6.946227817964567e-05
2026-03-10,0.002080229524605689
2026-03-11,-0.0011663154219454816
2026-03-12,-0.003944209034169317
2026-03-13,-0.002611793165812057
2026-03-16,-0.00015252522386361626
2026-03-17,0.00027274925196610594
2026-03-18,-0.007367111872976198
2026-03-19,-0.011647589257248545
2026-03-20,-0.009607575925576576
2026-03-23,-0.006520566490835056
2026-03-24,0.0019365308660212396
2026-03-25,0.005902965506805528
2026-03-26,-0.005829400861821591
2026-03-27,0.008197627532708656
2026-03-30,0.0036581446040392456
2026-03-31,0.0033947391618386626
2026-04-01,0.0007399262719869996
2026-04-02,0.0018046155115379542
2026-04-06,-0.0007559167699763971
2026-04-07,0.00109009310292586
2026-04-08,-0.003343381093308504
2026-04-09,0.001410512442967762
2026-04-10,-0.0019689873343483382
2026-04-13,0.0019521057277563935
2026-04-14,0.0033268946301137064
2026-04-15,-0.0021027168025233795
2026-04-16,0.0007043186137795006
2026-04-17,-0.00030148171539104895
2026-04-20,0.00012719521683386876
2026-04-21,-0.0019723204351567315
2026-04-22,0.00460262342901838
2026-04-23,0.00018273629424793263
2026-04-24,0.0018949130257587274
2026-04-27,-0.0004607702088053143
2026-04-28,-0.0016906536828141228
2026-04-29,0.0016943769293084419
2026-04-30,0.0021901283745796936
2026-05-01,-0.00030881449745109326
2026-05-04,-0.0007659293520425854
2026-05-05,0.002232922716457877
2026-05-06,0.0010648305239250367
2026-05-07,-0.0006197637254496079
2026-05-08,0.002688233279293253
2026-05-11,0.00343209183183011
2026-05-12,0.0013816766471336363
2026-05-13,-0.0012818032635486965
2026-05-14,-0.0008660125301673141
2026-05-15,-0.0054634226681103265
2026-05-18,0.00031975718228875814
2026-05-19,-0.002094514649672429
2026-05-20,0.0008081414114425203
2026-05-21,-0.0005536142153606626
2026-05-22,-0.0007564596321467366
2026-05-26,-0.000198868257198207
2026-05-27,-0.00458919550605695
2026-05-28,0.0036509314213324807
2026-05-29,0.00010693975425594198
