Date,SPY,QQQ,IWM,TLT,IEF,GLD,DBC,UUP,__CASH__
2020-04-23,0.04163836977981914,0.0,0.0,0.022829647144331517,0.025475898864526777,0.0334903716800245,0.001565712531298452,0.0,0.8749999999999996
2020-09-10,0.030115544612301114,0.0,2.9091635317670157e-16,0.08569580336132972,0.08760974264752973,0.02422238881458688,0.0011324239117836627,2.4963119414502447e-16,0.7712240966524684
2021-01-28,0.02288952138874809,0.0,2.2111292271482842e-16,0.07920757715858699,0.1265741972510967,0.01841038885385442,0.027182143743887992,0.05998582556432897,0.6657503460394967
